amount,transaction_hour,account_age_days,num_prev_transactions,is_foreign,is_high_risk_country,has_chargeback_history,fraud_label
1951.61,22,2204,494,1,0,1,0
4274.33,12,859,121,1,1,0,1
1187.77,3,1462,417,0,1,0,0
808.14,6,3313,173,0,1,0,0
866.71,21,304,261,1,0,0,0
3416.42,17,3069,488,1,1,0,1
1251.47,13,3395,42,0,0,1,0
3260.39,12,254,456,1,1,0,1
4379.43,7,3249,338,0,0,0,0
2182.17,7,874,145,1,1,1,1
4200.12,22,2530,132,1,0,1,1
2726.07,7,2501,202,1,0,0,0
1443.7,20,1056,49,1,1,0,0
1356.83,9,707,401,1,0,1,0
1032.09,10,659,91,0,0,1,0
3741.91,21,2276,426,0,0,1,0
4568.14,12,1513,27,1,0,1,1
4251.36,2,1061,321,0,0,0,0
3885.89,1,78,164,0,0,0,1
3341.86,15,2413,97,0,0,0,0
2803.0,13,1453,55,0,1,0,0
4079.41,3,3685,367,0,1,0,1
1534.22,20,254,95,0,0,1,0
2719.09,6,1177,159,1,1,0,1
271.15,12,2977,421,0,0,0,0
3274.04,23,94,75,1,1,0,1
1836.92,10,1661,438,1,0,0,0
2806.63,22,3349,484,0,1,0,0
3763.68,13,3132,291,0,1,0,0
1256.72,13,3418,37,1,1,0,0
755.6,8,2202,465,1,0,0,0
2757.4,21,3206,173,0,1,0,0
2767.95,9,3142,215,1,1,0,1
4877.33,16,1124,130,0,1,1,1
3428.06,17,1968,217,0,1,0,0
3767.6,16,2250,47,0,1,1,1
4995.21,1,567,133,0,1,1,1
923.2,7,2535,464,0,1,1,0
886.72,3,2785,357,0,1,0,0
2489.2,2,2619,17,1,0,0,0
4257.57,14,3348,400,1,0,0,0
3669.06,17,1168,422,0,0,0,0
1178.95,16,2595,331,1,0,0,0
2286.45,9,3369,428,0,1,1,0
164.65,4,358,155,1,0,0,0
3196.83,20,2119,194,0,0,0,0
968.82,21,2798,341,1,1,0,0
3841.09,20,1657,102,1,1,0,1
1871.71,11,29,187,1,1,1,1
1295.78,14,2201,404,0,0,0,0
1440.8,20,2437,256,0,0,1,0
2533.51,13,859,479,1,1,1,1
4504.77,22,1330,363,0,1,0,0
1149.73,14,3846,233,0,0,1,0
3882.95,12,2672,334,1,1,1,1
2414.51,15,1237,43,1,0,1,0
2467.51,1,859,474,1,0,0,0
2422.86,3,1947,316,0,1,1,1
2908.53,20,3838,275,1,1,0,1
3423.13,9,441,163,0,1,0,0
4032.97,7,2559,254,0,0,0,0
2012.64,23,3200,453,1,0,0,0
2390.95,7,1161,359,0,0,0,0
4396.98,7,3735,28,1,0,1,1
1749.41,2,3078,374,1,1,0,1
1127.77,3,2111,198,0,1,1,1
4536.32,11,652,387,0,0,1,0
4705.77,19,136,192,1,1,0,1
3280.14,13,406,315,0,0,1,0
4644.38,0,2856,439,1,1,0,1
439.34,4,2870,290,1,1,1,1
706.8,1,1420,34,1,1,1,1
3819.74,19,3519,338,0,1,1,1
3568.04,10,3036,98,1,1,1,1
3242.8,22,1424,314,1,0,0,0
3951.59,3,3111,245,0,0,0,0
4914.02,15,3356,466,0,0,1,0
1233.71,2,2008,1,1,0,1,1
2731.65,21,2415,419,0,0,0,0
2915.76,23,3105,160,1,0,1,1
109.29,10,3817,391,1,1,1,1
53.8,3,1581,432,0,0,0,0
1301.49,0,1348,165,1,1,1,1
1089.74,11,3181,262,0,0,1,0
1868.43,0,1950,181,1,1,1,1
590.06,18,1114,219,0,0,0,0
4408.67,11,1679,183,1,1,1,1
3869.38,4,3641,116,0,0,1,1
946.1,12,1993,415,1,0,0,0
4454.77,4,3103,366,0,1,0,1
1795.29,3,488,131,1,0,1,1
533.02,1,3192,375,1,0,0,0
743.51,10,3429,359,0,0,1,0
1532.17,16,3084,191,0,0,1,0
432.59,7,300,94,1,0,0,0
3332.78,1,1421,282,1,1,0,1
3975.89,8,3327,200,1,0,1,1
3599.36,10,1040,13,0,1,1,1
3991.71,15,3667,465,0,1,0,0
4485.53,21,100,59,1,1,0,1
2142.06,0,3257,184,1,0,0,0
1093.48,14,290,169,0,0,1,0
2535.19,0,3333,250,1,0,0,1
3812.35,10,449,13,1,0,0,0
475.01,11,1907,132,1,1,1,1
128.84,0,612,63,1,1,1,1
3792.4,3,459,457,0,0,1,1
4817.5,14,3425,309,0,1,1,1
3276.5,7,889,288,1,0,0,0
4640.54,2,453,39,1,0,1,1
2003.69,23,310,178,1,0,0,0
2395.09,15,1423,475,0,0,0,0
3299.94,13,453,183,1,0,0,0
289.47,21,1430,382,0,1,1,0
1318.79,12,97,362,0,1,0,0
2867.99,12,718,408,1,0,1,1
1050.33,2,3257,368,1,1,1,1
2263.9,10,3625,239,1,1,1,1
4391.51,2,632,297,1,0,1,1
184.62,5,3993,244,0,0,1,0
1992.42,20,3571,182,1,0,1,0
3361.38,16,2505,162,1,0,1,1
2230.61,21,3147,275,1,0,0,0
1305.68,18,2275,397,1,0,0,0
2202.45,21,1697,94,0,0,0,0
372.51,20,303,126,0,0,0,0
2190.9,16,3414,462,1,0,0,0
4392.76,14,2352,74,0,1,1,1
4013.68,7,2186,30,1,0,1,1
4765.06,18,1105,187,0,0,1,0
1283.25,1,3475,495,0,0,0,0
4083.37,18,2381,145,1,0,1,1
394.59,15,2676,292,1,0,0,0
3255.32,1,683,492,0,0,1,1
1211.7,1,236,239,0,1,1,1
3513.47,20,323,427,0,0,0,0
2160.38,16,3301,55,1,0,1,0
3753.22,9,928,41,0,1,0,0
2447.34,3,1276,383,0,1,0,0
2070.67,20,3500,375,1,1,1,1
615.86,18,2887,147,0,0,0,0
2010.81,23,752,199,1,0,0,0
796.17,6,124,386,0,1,1,0
4007.06,18,3121,127,1,1,1,1
2602.87,4,1721,448,0,0,0,0
2305.56,0,1642,153,0,0,1,0
4779.92,3,2357,370,1,1,0,1
430.69,13,2672,5,1,0,1,0
3065.7,13,2961,404,1,0,1,1
2278.16,6,3742,197,0,0,1,0
1528.49,1,2911,349,1,0,0,0
3497.65,13,3638,359,0,0,0,0
3949.16,6,3569,295,0,1,0,0
2560.07,20,1804,62,0,0,1,0
4119.09,1,2646,309,1,1,1,1
2618.55,8,523,120,1,0,1,1
1546.58,21,2767,409,0,0,0,0
1850.34,8,1362,419,0,1,0,0
1207.01,12,414,106,1,0,0,0
902.21,21,3722,64,0,1,1,0
4429.58,3,49,318,1,0,0,1
871.09,3,3954,417,0,0,1,0
2650.93,20,2367,277,0,0,1,0
4759.77,7,3577,399,0,0,1,0
3429.14,23,50,419,1,1,1,1
2670.52,15,1280,478,0,1,0,0
234.73,23,995,408,0,0,0,0
1114.88,17,2966,437,1,0,1,0
1167.26,21,3647,233,0,1,1,0
4104.14,11,271,220,1,0,1,1
4668.77,4,3074,343,1,0,0,1
1299.81,10,2529,112,1,1,0,0
2286.95,15,2410,275,1,1,0,0
999.27,7,1458,51,0,0,0,0
3373.07,21,548,9,1,0,0,0
3926.49,23,2665,363,0,0,1,0
1056.41,19,1088,134,0,0,0,0
1507.65,20,1521,52,0,1,0,0
3793.3,16,3300,256,1,1,0,1
3752.04,6,1950,373,0,0,1,0
1356.86,18,3432,399,0,1,1,0
1224.66,5,3983,152,1,0,1,0
303.17,17,2160,235,0,0,0,0
3989.97,1,2348,138,1,1,0,1
3871.07,10,3037,315,1,0,1,1
1299.0,6,2619,86,0,0,0,0
2165.08,13,2584,495,1,1,1,1
1229.7,19,2867,31,1,1,1,1
158.31,5,1564,350,1,0,0,0
3451.49,20,2520,40,0,1,1,1
495.29,14,1152,52,1,0,0,0
1909.55,7,716,334,1,1,0,0
1049.49,7,1109,344,1,0,1,0
4115.43,0,2583,326,0,1,1,1
2950.86,17,1304,244,1,0,1,1
1754.35,22,2802,221,0,1,1,0
4925.68,23,1935,301,0,1,1,1
243.6,5,3023,85,0,0,0,0
1122.32,18,894,356,0,0,0,0
294.4,9,909,75,0,0,0,0
3432.33,7,1500,290,1,1,0,1
1806.58,21,1993,483,1,0,1,0
4770.86,6,3065,453,1,0,1,1
2095.69,0,3225,150,1,0,0,0
2487.17,14,3741,320,0,1,0,0
2378.48,20,1711,286,0,1,0,0
1665.59,21,1406,362,0,0,1,0
2982.92,19,339,44,1,1,0,1
927.13,19,2562,458,1,0,1,0
2661.66,19,1882,18,1,0,1,1
736.09,12,2076,137,0,0,1,0
1425.08,19,2371,441,1,1,1,1
3385.01,13,2030,255,1,1,1,1
1731.32,20,2918,343,1,0,1,0
4721.0,9,59,417,0,1,1,1
2295.49,11,35,364,1,0,1,1
1918.74,4,3017,284,1,1,0,1
3840.89,0,1376,389,0,1,1,1
4625.24,7,2553,29,1,1,0,1
1064.2,14,2633,306,0,1,0,0
279.34,19,3466,67,0,1,0,0
1776.95,2,1618,103,1,0,1,1
1875.56,17,3787,440,1,0,1,0
279.32,22,365,357,0,0,0,0
3651.87,7,3155,304,0,1,1,1
1649.51,4,796,399,0,1,1,1
4021.01,1,3599,202,1,1,1,1
3083.0,0,15,413,1,0,0,1
3050.09,8,1576,80,0,1,1,1
4468.1,10,1202,283,1,1,1,1
4709.18,13,2519,96,0,0,0,0
2278.11,2,3914,368,1,1,0,1
20.96,17,2772,40,0,1,0,0
1742.8,11,1835,102,0,1,0,0
4037.83,23,1694,365,0,1,0,0
1419.56,8,2301,84,0,0,1,0
4248.67,23,27,433,1,1,1,1
2121.11,1,3370,264,1,0,0,0
1797.12,0,1135,189,1,0,0,0
1177.52,1,2392,283,1,1,1,1
3102.73,2,210,431,0,0,0,0
636.98,21,816,346,0,1,0,0
3606.11,2,3525,499,1,1,1,1
4962.84,13,2956,315,1,0,1,1
2728.6,19,3737,277,1,0,0,0
3328.54,7,2095,206,1,0,1,1
253.08,0,3880,35,0,1,0,0
3848.55,7,3425,408,1,1,0,1
2066.08,6,1171,323,0,0,1,0
1643.85,14,3961,10,1,1,1,1
3959.69,20,2962,462,1,1,1,1
979.39,10,3117,47,0,0,0,0
4844.82,7,3155,450,0,0,0,0
3337.95,6,2280,330,1,1,1,1
4123.42,11,3849,139,0,1,1,1
374.32,21,462,158,1,1,0,0
2147.28,21,1146,344,0,0,1,0
146.69,13,2622,353,0,0,1,0
4547.7,10,3390,203,1,0,1,1
396.12,20,56,14,0,1,1,1
597.63,0,2519,196,0,1,0,0
3160.34,2,1868,382,0,1,0,1
4391.51,18,3847,46,1,0,0,0
4677.17,15,147,68,0,1,0,0
1325.22,5,2643,21,0,0,1,0
3091.56,22,2247,80,1,0,0,0
3942.04,23,3950,66,1,1,1,1
2678.89,22,1033,382,0,0,0,0
1045.16,10,3897,354,0,1,1,0
4089.07,7,661,20,1,1,1,1
2355.71,5,2189,93,1,0,1,0
2876.16,2,405,54,1,1,1,1
3710.38,21,3372,25,1,0,0,0
3589.08,4,2918,215,1,1,0,1
168.6,8,1739,450,1,0,1,0
2053.15,19,1139,268,1,0,0,0
1569.34,18,1146,362,1,1,0,0
3176.93,6,1879,30,1,1,1,1
1453.2,5,433,63,1,1,1,1
4603.22,12,829,308,0,0,1,0
1251.68,2,1101,220,1,1,0,1
1336.74,6,570,118,1,1,0,0
4425.67,12,2053,280,1,0,1,1
603.93,21,2120,9,0,0,1,0
1227.98,14,1866,172,0,0,0,0
4534.16,15,3354,146,0,1,1,1
1598.26,9,3297,373,0,0,1,0
2208.89,8,353,268,0,0,1,0
4643.35,7,2147,330,0,1,1,1
3406.58,2,2787,17,0,0,0,0
4511.67,5,3589,307,0,0,0,0
918.45,6,460,400,0,1,0,0
345.76,6,3127,374,1,0,1,0
3639.55,22,1465,83,1,1,0,1
3955.37,0,1939,500,1,1,0,1
1037.66,0,3543,182,0,0,0,0
3291.99,1,2592,318,0,1,1,1
1134.23,12,2669,130,0,1,0,0
3782.17,18,2277,305,1,0,1,1
2470.59,14,742,263,0,1,0,0
2574.37,18,2758,281,0,0,1,0
2553.33,16,1206,498,1,1,1,1
968.51,4,2402,102,0,1,0,0
955.71,8,1943,499,0,0,0,0
861.56,9,1883,43,0,1,0,0
4833.25,21,3978,284,1,0,0,0
2303.29,8,128,389,1,0,1,0
162.98,1,622,467,0,1,1,1
2962.51,9,3580,176,1,1,0,1
3031.58,20,165,152,1,0,1,1
802.55,1,400,318,1,1,1,1
2773.65,23,464,372,0,0,1,0
2419.78,13,256,391,0,0,0,0
1097.9,10,1820,392,1,0,0,0
2976.85,21,2827,480,1,1,0,1
4591.24,21,1260,275,0,0,0,0
1468.56,5,3745,67,1,0,0,0
2690.38,16,2242,158,0,1,1,1
3126.89,4,2011,2,0,0,1,1
2668.42,17,2384,259,0,0,1,0
3793.79,10,3732,130,1,0,0,0
4447.52,20,1979,296,1,0,1,1
2345.21,10,3671,56,0,1,1,0
3436.34,6,667,116,0,0,0,0
2639.69,12,2358,198,0,0,0,0
661.02,13,2888,497,1,1,0,0
3812.57,11,2434,384,0,0,0,0
3078.98,5,2650,200,1,0,1,1
843.48,21,3182,66,0,1,0,0
2767.46,8,1894,97,1,0,0,0
1300.36,22,986,437,1,0,0,0
805.21,17,1176,36,1,1,1,1
205.64,9,1436,63,1,1,0,0
1575.82,2,2236,346,1,0,0,0
2278.1,15,507,85,0,0,0,0
495.76,18,3587,382,1,1,0,0
1197.4,12,878,273,0,0,0,0
1342.18,1,3927,251,1,0,1,1
3154.62,11,2247,396,1,1,0,1
2140.71,8,1075,123,1,1,0,0
541.96,8,3619,192,0,1,1,0
3199.35,5,970,196,1,0,0,0
3119.45,2,1510,158,1,0,1,1
2964.73,10,1559,305,0,0,1,0
1631.89,0,1676,278,1,1,1,1
4667.64,6,1852,259,0,1,1,1
3553.78,22,3280,248,0,1,0,0
4412.79,11,1709,248,0,1,0,0
1552.96,2,2238,78,0,0,0,0
1506.16,9,746,448,1,0,1,0
1568.56,5,68,462,1,0,0,0
1856.95,16,2905,370,0,1,1,0
1800.94,15,523,427,0,1,0,0
2933.28,22,1024,138,1,1,1,1
1469.37,8,618,41,0,1,1,0
2946.79,10,3773,375,1,1,1,1
4017.71,9,854,93,1,0,1,1
3288.55,6,2974,17,0,1,0,0
3183.3,10,625,53,1,1,1,1
1096.02,11,1505,312,0,1,0,0
437.82,20,1809,129,0,1,1,0
4723.45,16,1834,429,0,0,1,0
826.6,12,1513,456,0,1,0,0
3156.22,7,517,359,1,1,0,1
2862.57,7,820,282,1,0,1,1
471.53,18,1244,330,1,0,1,0
3425.66,16,1757,438,0,1,1,1
2855.7,17,2303,211,0,0,1,0
1825.07,16,2427,129,1,0,0,0
4406.68,13,919,275,1,0,1,1
506.46,12,1718,256,1,1,0,0
4844.75,1,2456,253,1,1,0,1
1919.15,4,3461,140,0,1,1,1
2829.91,5,1103,8,1,0,0,0
4979.57,5,2473,225,1,0,1,1
4324.58,0,607,402,1,0,0,1
4880.74,13,501,479,1,1,1,1
1473.63,2,1808,84,0,1,1,1
4072.89,2,3064,76,0,1,0,1
4035.0,23,647,82,1,0,0,0
4441.45,1,2071,114,0,0,1,1
4504.84,13,1763,322,1,1,0,1
2143.44,17,1469,367,0,0,0,0
183.82,12,141,404,0,0,0,0
3113.35,9,969,258,1,0,0,0
3422.28,22,815,44,1,0,0,0
4771.11,12,1955,143,0,0,0,0
3906.32,16,3632,202,0,1,0,0
2735.73,23,450,445,0,1,1,1
4957.96,5,3695,409,1,1,1,1
1641.91,18,1243,50,0,1,1,0
3066.32,14,353,254,0,1,0,0
92.6,6,1973,341,1,0,1,0
2527.31,17,2968,236,0,1,0,0
2198.07,23,3095,478,1,0,1,0
4036.59,5,1804,58,0,0,1,0
1736.65,6,2815,318,1,0,1,0
975.0,10,605,162,0,0,1,0
3695.1,7,1699,238,0,1,1,1
3019.48,17,261,101,0,0,0,0
3104.47,2,702,425,1,1,0,1
4430.64,7,1563,2,1,0,1,1
570.17,12,597,246,1,0,1,0
2348.05,16,2410,312,1,1,0,0
4851.38,15,2898,411,1,0,1,1
1543.1,16,292,268,1,1,1,1
4522.54,15,1275,49,0,1,1,1
4173.22,3,3216,192,0,1,0,1
490.01,5,2520,336,1,1,0,0
4091.38,9,1289,79,0,0,1,0
953.69,7,3179,22,0,1,1,0
4695.73,3,3532,397,0,0,1,1
3752.07,12,3424,13,1,0,0,0
462.08,5,3653,230,1,0,1,0
707.83,8,369,81,0,1,1,0
1415.38,20,2421,38,0,1,0,0
4908.72,20,3177,176,1,0,1,1
3557.51,4,509,431,1,0,1,1
1849.3,18,2349,289,0,0,0,0
427.16,12,1057,497,1,0,0,0
457.16,14,3004,273,0,0,1,0
1014.08,0,2196,240,1,1,1,1
4686.99,2,2265,488,1,0,0,1
640.29,0,1983,111,1,1,1,1
719.6,17,1885,251,0,0,0,0
867.19,21,166,59,0,1,0,0
3510.39,17,896,295,0,0,1,0
1282.06,18,48,112,0,0,0,0
2716.47,2,2981,66,0,0,1,1
4018.99,0,2547,238,1,1,1,1
2534.93,23,2663,436,1,0,0,0
541.54,0,167,285,0,0,0,0
2798.2,20,914,312,0,1,1,1
587.26,5,2474,437,1,1,1,1
2019.23,21,870,454,1,1,1,1
705.51,11,1837,279,1,0,0,0
2513.65,20,938,362,0,0,1,0
2083.47,15,1601,417,0,0,0,0
495.39,4,2915,76,1,0,1,1
4287.55,1,3420,394,0,0,0,0
4031.94,3,727,41,1,1,1,1
3192.86,22,3695,120,1,1,0,1
272.75,8,3790,270,1,0,1,0
268.57,5,2341,284,1,1,1,1
2321.98,10,1592,71,0,0,0,0
2950.82,9,1686,227,0,1,1,1
4793.72,22,3639,144,0,1,0,0
344.82,13,557,452,1,1,1,1
1825.68,9,2560,447,0,1,0,0
195.55,9,3169,240,1,0,0,0
1940.56,23,472,311,1,1,0,0
1994.05,18,2935,302,0,0,1,0
4564.34,10,2210,437,0,1,1,1
226.29,19,1922,368,0,1,0,0
3735.59,18,2829,294,0,0,1,0
3621.91,2,1863,402,1,1,0,1
3912.98,6,3104,106,0,0,1,0
508.43,22,965,327,0,0,1,0
2855.73,16,3783,28,0,1,0,0
4280.93,17,3311,300,0,1,1,1
2988.67,9,1248,453,1,1,1,1
3015.11,20,1640,361,1,0,1,1
4518.58,11,544,330,1,1,0,1
4365.99,7,291,29,1,0,0,0
693.55,21,2595,144,0,1,0,0
3539.61,5,250,298,0,1,0,0
1306.69,21,3323,373,0,0,0,0
4262.36,19,2887,357,0,1,0,0
3472.24,7,3162,110,0,1,1,1
4189.44,15,2413,195,0,0,1,0
4478.4,8,3940,119,1,1,1,1
2503.35,20,506,292,1,0,1,1
3439.06,4,1225,345,0,1,0,1
2835.6,17,225,385,0,0,1,0
3010.65,19,1267,327,1,0,0,0
4932.01,14,234,463,1,1,0,1
4267.63,13,3811,274,0,0,1,0
859.06,15,2597,406,0,1,1,0
773.87,13,3227,124,0,0,0,0
2072.79,15,3355,49,1,0,1,0
1364.07,11,1651,376,0,1,0,0
4847.42,23,2860,112,1,0,0,0
1741.87,2,202,360,1,1,0,1
1880.25,7,1287,109,0,0,1,0
160.73,14,3868,296,0,0,1,0
4858.0,7,1158,394,0,0,1,0
2295.14,3,1847,3,0,0,1,1
4848.17,17,1915,340,1,1,1,1
4005.46,22,2876,82,1,1,0,1
2987.98,18,3826,306,1,1,1,1
2365.43,14,1975,74,1,0,0,0
3268.71,15,3687,414,1,1,1,1
4010.79,2,1774,383,0,1,1,1
641.01,5,3557,368,0,0,1,0
4201.72,6,2308,238,1,1,1,1
942.75,7,891,295,0,1,1,0
4762.12,19,869,314,1,1,1,1
2853.19,15,2764,136,0,0,1,0
4943.99,21,1536,457,0,1,0,0
3478.19,23,1890,383,0,1,1,1
1956.82,13,1694,2,0,0,0,0
4421.33,11,3428,371,0,0,1,0
1434.47,2,1495,371,0,1,1,1
129.17,20,390,144,0,1,0,0
3543.58,4,216,413,1,1,1,1
588.81,16,742,456,0,0,0,0
4379.46,12,1636,54,1,0,0,0
1496.97,19,2853,123,1,1,1,1
3284.13,10,1371,366,0,0,0,0
44.0,7,733,149,0,0,0,0
4335.68,15,1656,481,0,1,1,1
2088.26,15,91,421,1,0,1,0
2172.89,17,935,11,0,1,1,0
4602.52,20,745,466,0,1,0,0
2385.23,12,3058,78,0,0,0,0
2793.35,11,1473,381,0,0,0,0
2360.05,13,2847,406,0,0,1,0
4132.19,14,986,495,1,1,0,1
4051.98,3,3166,80,1,1,1,1
1919.85,22,1491,186,1,0,1,0
4639.94,12,2565,292,0,0,0,0
2699.25,21,2768,191,1,1,1,1
3214.1,16,3315,473,0,1,0,0
3525.27,15,1243,461,0,1,0,0
3519.84,9,3953,500,0,1,1,1
3452.82,5,1423,456,0,0,1,0
2377.34,12,2701,348,0,1,1,0
2932.98,14,3053,243,0,0,0,0
742.56,18,525,143,1,0,0,0
1987.34,20,3388,454,0,0,1,0
4898.15,13,3741,235,1,0,1,1
4672.42,22,2889,311,0,0,1,0
864.37,13,95,389,0,0,0,0
548.44,5,3246,303,0,0,0,0
3482.31,16,2015,75,0,0,1,0
263.2,1,2707,217,1,1,1,1
2732.27,5,495,485,1,0,0,0
2451.28,22,581,350,0,0,0,0
2512.04,9,1025,480,1,1,0,1
3978.72,10,3582,38,0,0,1,0
1191.78,17,213,443,1,1,1,1
2916.13,3,3371,398,0,0,1,1
1859.63,6,2175,463,1,1,1,1
3439.47,23,1603,101,0,1,0,0
1384.29,8,3227,192,1,0,0,0
4385.23,16,1790,448,0,1,1,1
651.31,18,347,234,1,0,1,0
3036.9,6,477,465,1,1,0,1
2934.46,20,902,398,0,0,0,0
2039.62,8,496,245,1,0,1,0
2721.62,9,705,28,0,0,1,0
186.81,16,660,384,1,0,1,0
4108.2,4,3957,189,1,1,0,1
2879.67,3,3981,113,1,0,0,1
713.44,7,2565,122,1,1,0,0
3048.76,6,1949,209,1,1,1,1
3452.91,10,3535,377,0,0,1,0
4557.09,7,113,369,1,1,0,1
2034.58,13,1057,278,1,0,1,0
3699.64,3,3777,125,0,1,0,1
4122.0,10,3492,275,0,0,0,0
2160.64,0,38,15,1,0,1,1
2225.6,2,2503,271,1,1,0,1
1607.07,9,3498,458,0,0,0,0
901.58,13,1239,358,1,0,1,0
1021.09,20,3592,105,0,0,1,0
1765.75,20,1057,493,0,0,1,0
1408.3,20,813,392,1,1,1,1
4923.56,11,1743,438,1,0,1,1
4767.0,13,1177,351,1,0,1,1
3112.68,17,2814,497,0,1,0,0
2508.58,16,1742,405,1,1,0,1
4113.28,17,1918,377,1,0,0,0
4363.43,13,2829,337,1,1,0,1
2103.89,7,895,432,0,1,1,0
3586.23,8,3383,61,0,0,0,0
2161.76,16,2304,498,1,0,0,0
93.67,14,1689,158,1,1,1,1
1951.98,6,266,298,0,1,0,0
3601.27,2,3527,167,0,0,0,0
972.69,7,3731,208,1,1,0,0
152.92,2,2998,77,1,0,1,1
4302.94,13,409,462,1,1,1,1
97.39,5,2853,39,1,1,1,1
2188.08,19,48,87,0,0,1,0
166.51,6,145,271,0,0,0,0
4233.79,0,2008,375,0,1,0,1
1348.77,10,2507,372,1,1,0,0
1771.97,11,2492,484,1,0,1,0
338.46,18,3787,330,0,1,0,0
1641.66,6,2888,348,1,1,1,1
4824.79,19,1732,168,0,1,1,1
3864.36,4,164,444,0,1,0,1
4645.19,18,2863,26,0,0,0,0
2664.42,8,573,134,0,1,1,1
4679.92,22,2881,254,1,0,0,0
545.87,20,2075,375,0,1,1,0
331.56,4,1429,319,1,0,1,1
3571.08,12,2631,45,1,1,0,1
3139.72,16,2176,92,1,1,0,1
2077.87,13,2385,483,0,1,1,0
86.35,20,716,181,1,1,0,0
2107.94,21,628,12,0,0,1,0
4350.41,11,3411,349,1,1,0,1
3558.14,16,2901,375,1,0,1,1
3156.94,9,1592,14,1,1,0,1
638.12,5,1231,113,0,0,0,0
337.3,14,632,53,1,1,1,1
3379.73,4,2488,113,1,0,0,1
2245.07,11,2316,167,1,1,0,0
1262.16,16,82,496,0,1,0,0
3910.57,15,525,59,0,1,1,1
4152.12,17,3635,271,0,0,0,0
517.94,15,3997,323,1,0,1,0
2452.24,7,2653,181,1,1,1,1
4900.43,0,3470,95,1,0,0,1
3189.01,9,32,462,0,0,0,0
1144.1,9,1824,88,1,1,1,1
997.83,8,2282,218,0,1,1,0
4310.31,14,842,87,0,1,1,1
3105.43,16,3444,142,1,1,0,1
4320.89,18,1342,204,0,0,0,0
3698.74,22,3080,46,1,1,1,1
4164.4,18,1201,413,1,1,0,1
1063.24,4,765,393,1,0,1,1
1009.57,18,466,428,1,1,1,1
3217.8,12,2199,44,0,0,0,0
1427.27,12,2577,442,1,0,1,0
4021.89,19,2218,411,1,0,1,1
2422.13,0,1065,28,0,0,1,0
2695.04,20,748,296,1,0,1,1
3292.76,20,3065,5,1,0,1,1
3060.05,11,2636,310,0,0,0,0
3902.97,13,1428,17,1,0,1,1
2654.43,7,868,444,0,1,1,1
817.8,18,2826,492,1,0,0,0
2163.7,6,2177,66,1,1,0,0
3682.62,21,1050,134,0,0,0,0
4422.4,19,2030,186,1,0,1,1
3952.75,6,117,227,1,1,0,1
1951.81,3,587,417,1,1,0,1
3568.99,3,1915,236,0,0,0,0
3907.63,22,3120,494,1,0,0,0
2968.16,7,262,14,1,0,0,0
2932.55,2,3761,303,1,1,1,1
1360.99,21,1523,30,1,1,0,0
2553.03,22,882,63,0,1,0,0
3090.75,23,1946,13,0,0,1,0
3714.07,23,651,297,1,0,0,0
4100.26,14,334,308,0,0,0,0
2187.82,5,1891,254,1,0,0,0
1146.09,19,179,20,1,0,0,0
1711.71,20,1873,153,1,1,0,0
1834.5,1,3081,25,1,1,1,1
4246.0,13,1673,118,1,1,0,1
4312.87,2,1961,352,0,1,1,1
1952.13,19,2687,448,0,1,1,0
1967.62,17,2103,364,0,0,1,0
4372.66,17,332,209,0,0,1,0
400.61,13,1549,431,1,1,1,1
3472.97,7,1864,457,0,0,0,0
3462.2,13,2921,79,0,1,0,0
3564.61,13,2437,188,1,0,0,0
2077.07,1,917,357,0,0,0,0
2455.47,21,3571,393,0,0,0,0
2919.63,10,1906,117,1,0,1,1
190.88,6,3024,135,1,1,1,1
4800.14,0,2979,270,0,1,0,1
220.3,7,3268,151,1,1,0,0
2677.07,16,3576,26,0,1,1,1
4692.06,22,2714,489,1,0,0,0
1008.24,13,801,463,0,1,1,0
3957.7,4,2837,65,0,1,0,1
4555.07,4,2593,221,1,0,1,1
275.16,0,3193,311,1,1,1,1
3860.24,10,1538,130,1,1,0,1
269.03,18,308,89,1,0,0,0
987.43,2,3752,287,0,0,0,0
2904.35,20,2102,329,0,1,0,0
1041.59,20,3941,85,1,0,0,0
1753.27,17,223,259,1,1,0,0
4796.29,19,817,254,1,0,1,1
2479.09,9,2040,478,1,0,0,0
1983.13,9,931,164,1,1,1,1
2363.53,6,2207,361,0,1,0,0
3911.89,3,760,26,1,1,0,1
1091.44,23,3128,47,1,1,1,1
702.16,12,1154,92,0,0,1,0
1040.24,5,1187,270,0,1,1,0
4730.33,8,3247,128,0,1,0,0
1018.6,9,579,58,0,1,0,0
2595.3,12,506,324,1,0,0,0
2200.07,0,3744,443,1,1,1,1
525.46,20,1401,199,1,1,1,1
1356.36,11,2623,468,0,1,0,0
1177.02,7,310,315,1,1,1,1
4333.0,0,2086,288,1,1,0,1
1930.31,12,1764,127,0,0,1,0
1602.65,8,3501,93,1,1,0,0
3907.36,6,1040,137,1,0,0,0
2869.76,7,2944,289,1,1,1,1
938.75,3,3937,385,1,0,1,1
2407.48,5,1968,329,1,0,0,0
4082.8,8,1996,368,0,0,1,0
2345.99,10,3707,110,0,1,1,0
4008.02,6,3983,332,1,0,0,0
3831.73,11,63,435,0,1,1,1
3769.49,20,2742,482,0,0,1,0
2659.51,5,1335,91,0,1,0,0
2507.16,8,1607,349,0,0,1,0
579.73,1,3707,45,1,1,0,1
4112.86,13,1169,211,1,1,1,1
